id,title
9007,"Finland -- History -- Civil War, 1918 -- Fiction"
9008,Latin language -- Pronunciation
9009,Tactics
9010,Spies
9011,"World War, 1914-1918 -- Campaigns -- Poland"
9012,London (England) -- Social life and customs
9013,Selfishness -- Juvenile fiction
9014,Rome -- Biography
9015,Memphis (Tenn.) -- Fiction
9016,"Rattazzi, Marie, 1833-1902"
9017,Wood-carving -- Juvenile fiction
9018,Palmistry -- India
9019,Spanish literature -- Translations into English
9020,West (U.S.) -- Pictorial works
9021,"Pimlico (London, England) -- Fiction"
9022,Boston (Mass.) -- Juvenile fiction
9023,"Clancarty, Donogh MacCarty, Earl of, 1667 or 1668-1734 -- Fiction"
9024,Puerto Rico -- Economic conditions
9025,Spanish language -- Dictionaries -- Bagobo
9026,New England -- Description and travel -- Juvenile fiction
9027,Assyro-Babylonian religion
9028,"Russia -- History -- December Uprising, 1825 -- Fiction"
9029,Young men -- Conduct of life
9030,Postal savings banks -- Great Britain
9031,Maluku (Indonesia) -- History
9032,Geometry -- History
9033,"Hamsun, Knut, 1859-1952"
9034,Phallicism
9035,Pirates -- China
9036,"United States. Army. Massachusetts Infantry Regiment, 36th (1862-1865)"
9037,"Franklin, Benjamin, 1706-1790 -- Correspondence"
9038,Military art and science -- Rome -- Early works to 1800
9039,"Africa, East -- Description and travel"
9040,Glass painting and staining
9041,California -- History -- To 1846 -- Fiction
9042,Natural history -- Montana -- Glacier National Park (Mont.)
9043,Admirals -- Great Britain -- Biography -- Early works to 1800
9044,Women -- Education -- Fiction
9045,Religion -- Biography
9046,"William I, King of England, 1027 or 8-1087 -- Drama"
9047,Birds -- Nests
9048,Lucerne (Switzerland) -- Description and travel
9049,Tipping
9050,"Great Britain -- History -- Richard II, 1377-1399"
9051,Spiritual life -- Christianity -- Early works to 1800
9052,Locks and keys
9053,Africa -- Discovery and exploration
9054,"Forbes Expedition against Fort Duquesne, Pa., 1758 -- Juvenile fiction"
9055,Charters
9056,Tea -- United States
9057,"Proverbs, Serbian"
9058,"Yogananda, Paramahansa, 1893-1952"
9059,"Ruskin, John, 1819-1900 -- Correspondence"
9060,"Dickens, Charles, 1812-1870 -- Illustrations"
9061,Naples (Kingdom) -- Politics and government
9062,West Indies -- History
9063,Volcanoes
9064,Indian textile fabrics -- Peru
9065,Tagalog drama
9066,Inheritance and succession -- Juvenile fiction
9067,"Songs, English -- England -- Yorkshire -- Texts"
9068,"Staffs (Sticks, canes, etc.) -- Juvenile fiction"
9069,"Bible. Peter -- Criticism, interpretation, etc."
9070,United States -- History -- 1789-1801
9071,Great Britain -- Court and courtiers -- History -- 19th century
9072,Church and state -- Byzantine Empire
9073,"Cooking, Dutch"
9074,Great Britain. Parliament. House of Commons -- History -- 18th century
9075,Virgin birth
9076,Retief (Fictitious character) -- Fiction
9077,Anarchists
9078,Fishes -- Kansas
9079,"Shakespeare, William, 1564-1616 -- Translations into Spanish"
9080,Europe -- Social conditions -- 19th century -- Drama
9081,Tyre (Lebanon) -- Drama
9082,"Internationale Koloniale en Uitvoerhandel Tentoonstelling (1883 : Amsterdam, Netherlands) -- Humor"
9083,"Moulton, Louise Chandler, 1835-1908"
9084,Aristophanes -- Translations into English
9085,Wales -- History
9086,"Brouwer, P. A. S. van Limburg (Petrus Abraham Samuel van Limburg), 1829-1873"
9087,Inland navigation -- Great Britain
9088,Ships -- Electric equipment
9089,"Baths, Turkish"
9090,Netherlands -- History -- 1648-1714
9091,Naval strategy
9092,Travel -- Guidebooks
9093,Sea songs
9094,London (England) -- Maps -- Early works to 1800
9095,Prospecting -- Juvenile fiction
9096,Latin language -- Readers -- Poetry
9097,Newspapers -- Directories
9098,Penobscot Indians -- Folklore
9099,Atlantis (Legendary place) -- Juvenile fiction
9100,"Howard, Bronson, 1842-1908. Banker''s daughter"
9101,Canadian Rockies (B.C. and Alta.) -- Pictorial works
9102,Dartmoor (England)
9103,"Finland -- History -- Revolution, 1917-1918 -- Fiction"
9104,Classical antiquities
9105,Scotland -- Description and travel -- Early works to 1800
9106,Canoes and canoeing -- Juvenile fiction
9107,"Procter, John, 1632-1692"
9108,Dogs -- Humor
9109,Libraries -- Iraq -- Nineveh (Extinct city)
9110,"Seabury, Samuel, 1729-1796"
9111,Peach
9112,Group theory
9113,Family -- Fiction
9114,Bronze
9115,Cries -- England -- London
9116,Prisoners of war -- United States -- Biography
9117,Slavery -- Sahara -- Fiction
9118,Gas-burners
9119,Shetland pony
9120,Halifax (N.S.) -- Fiction
9121,"Wright, Silas, 1795-1847 -- Fiction"
9122,"United States. Army. New York Infantry Regiment, 50th (1861)"
9123,Iroquois Indians -- Folklore
9124,Bees -- Folklore
9125,Slaves -- Arkansas -- Social conditions
9126,"Afghan War, 2001-"
9127,New York (N.Y.) -- History -- 19th century -- Juvenile fiction
9128,"Great Britain -- History -- Roman period, 55 B.C.-449 A.D. -- Juvenile fiction"
9129,Railroads -- Fiction
9130,Purgatory
9131,"Conference on the Limitation of Armament (1921-1922 : Washington, D.C.)"
9132,Children -- Romania -- Juvenile literature
9133,Railroads -- United States -- Periodicals
9134,British -- Italy -- Fiction
9135,Iron mines and mining -- Juvenile fiction
9136,Wagon trains -- Fiction
9137,Witchcraft -- Great Britain
9138,United States Steel Corporation
9139,"Damrosch, Walter, 1862-1950"
9140,Prostitution -- Netherlands
9141,"Georgetown (Washington, D.C.) -- History"
9142,Leisure class
9143,Irish literature -- History and criticism
9144,Tea -- China -- History
9145,Electrons
9146,Children -- Humor
9147,"Villon, François, 1431-1463 -- Fiction"
9148,Guano
9149,"Madden, Edward, 1850 or 1851-1874"
9150,"Manet, Édouard, 1832-1883"
9151,"Spanish-American War, 1898 -- Regimental histories -- United States"
9152,Etiquette for children and teenagers
9153,"Maxims, Portuguese"
9154,"Psichari, Ernest, 1883-1914"
9155,Science -- China -- History
9156,Old-time music
9157,"Loti, Pierre, 1850-1923 -- Travel -- Jerusalem"
9158,"Hampton Court (Richmond upon Thames, London, England)"
9159,Psychiatric hospital care -- North Carolina
9160,"David, Jacques Louis, 1748-1825"
9161,Frontier and pioneer life
9162,"Rainier, Mount (Wash.)"
9163,Ajax (Greek mythological figure) -- Drama
9164,Lighthouse keepers -- Juvenile fiction
9165,Pessimism
9166,"Bible. Psalms -- Criticism, interpretation, etc."
9167,Indians of Mexico -- Social life and customs
9168,Lassen Volcanic National Park (Calif.)
9169,"Vermont -- History -- Revolution, 1775-1783 -- Fiction"
9170,"Pontiac''s Conspiracy, 1763-1765 -- Drama"
9171,"Mountaineering -- Alaska -- McKinley, Mount"
9172,Scotland -- Juvenile fiction
9173,Man-woman relationships -- Religious aspects -- Fiction
9174,Admirals -- Great Britain
9175,Lord's prayer
9176,Frontier and pioneer life -- Middle West
9177,Social classes -- United States -- Fiction
9178,Agriculture -- Philippines -- Periodicals
9179,"Bjørnson, Bjørnstjerne, 1832-1910 -- Translations into Finnish"
9180,Prophets -- Germany -- Rhineland
9181,Nervous system -- Hygiene
9182,Cambridgeshire (England) -- Description and travel
9183,Embroidery
9184,Intestines -- Diseases
9185,Indian land transfers -- Indiana
9186,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de, 1641-1707"
9187,"Moore, Thomas, 1779-1852"
9188,"Great Britain -- History -- James I, 1603-1625"
9189,Bedbugs
9190,Interstellar travel -- Fiction
9191,Violinists -- Fiction
9192,"Safroni-Middleton, A. (Arnold), 1873-1950"
9193,Parks -- France
9194,"Moran, Edward, 1829-1901"
9195,"United States -- History -- Revolution, 1775-1783 -- Participation, German"
9196,"Everest, Mount (China and Nepal)"
9197,Revolutionaries -- Canada -- Biography
9198,"Fables, Polish"
9199,Rare books -- France -- Bibliography
9200,Women sales personnel -- Fiction
9201,Merchant marine -- United States -- History
9202,Majolica
9203,"Musicals -- Librettos -- Parodies, imitations, etc."
9204,Goths -- Italy
9205,"Nares, George S. (George Strong), 1831-1915"
9206,Young men -- Juvenile fiction
9207,"Bach, Johann Sebastian, 1685-1750 -- Juvenile literature"
9208,Oklahoma -- Poetry
9209,Bushrangers -- Australia -- Fiction
9210,Australia -- Poetry
9211,"Leech, John, 1817-1864"
9212,Celebes (Indonesia) -- Description and travel
9213,Egyptologists -- Fiction
9214,"Kolb, Annette, 1870-1967"
9215,Bankruptcy -- Fiction
9216,Golf -- Juvenile fiction
9217,Latin language -- Readers -- Biography
9218,Irish-American wit and humor
9219,Trojan War
9220,"Granada (Spain : Reino) -- History -- Spanish Conquest, 1476-1492"
9221,Mogul Empire -- Fiction
9222,"France -- History -- February Revolution, 1848"
9223,Altruism -- Juvenile fiction
9224,Empathy
9225,Mammals -- China
9226,"Spanish-American War, 1898 -- Campaigns -- Cuba -- Juvenile Fiction"
9227,Finnish Americans -- Fiction
9228,"Jackson, John Baptist, 1701-1780?"
9229,"Richard III, King of England, 1452-1485"
9230,Congregational churches -- Sermons -- Early works to 1800
9231,"Sermons, English -- 17th century"
9232,South African poetry (English)
9233,Women -- Employment -- Canada
9234,"John III, King of Sweden, 1537-1592 -- Fiction"
9235,"New York (State) -- History -- Colonial period, ca. 1600-1775 -- Fiction"
9236,Universalism
9237,Seduction -- Fiction
9238,Australia -- Social life and customs -- Fiction
9239,Weapons
9240,Oceania -- Discovery and exploration -- Early works to 1800
9241,"Strauss, Richard, 1864-1949"
9242,Privateering -- Fiction
9243,"Brown, Bunny (Fictitious character) -- Juvenile fiction"
9244,Bank robberies -- Minnesota -- Northfield
9245,Variables (Mathematics)
9246,Tyrol (Austria) -- History
9247,"Conrad, Joseph, 1857-1924 -- Criticism and interpretation"
9248,"Northwest, Old -- History -- 1775-1865"
9249,Middle class -- France -- History -- 19th century -- Fiction
9250,"Indians of North America -- Southwest, New"
9251,Magyars
9252,Hay fever
9253,"France -- History -- Revolution, 1789-1799 -- Sources"
9254,Georgia -- Social life and customs -- Fiction
9255,Athens (Greece) -- Politics and government -- Early works to 1800
9256,Church architecture -- Great Britain
9257,South Africa -- Politics and government
9258,"Haydn, Joseph, 1732-1809 -- Juvenile literature"
9259,"Missionaries, Medical -- Gabon -- Biography"
9260,Political ethics -- Early works to 1800
9261,Revolutionaries -- Fiction
9262,"Stoughton, John, 1807-1897"
9263,Kumaun (India) -- Fiction
9264,Yosemite National Park (Calif.)
9265,Finnish periodicals
9266,"Talon, Jean, comte d''Orsainville, 1625?-1694"
9267,"Shakespeare, William, 1564-1616 -- Fiction"
9268,New York (N.Y.) -- Social life and customs -- 20th century -- Fiction
9269,Heroes -- Ulster (Northern Ireland and Ireland) -- Legends
9270,Euclid's Elements
9271,Benson family
9272,Portugal -- History -- To 1385
9273,Tuzigoot National Monument (Ariz.) -- Problems and exercises -- Juvenile literature
9274,Indians of North America -- Portraits -- Catalogs
9275,"Africa, North -- History -- 647-1517 -- Fiction"
9276,United States -- Economic conditions -- 1865-1918
9277,"Boston (Mass.) -- History -- Revolution, 1775-1783 -- Fiction"
9278,Chronometers -- Early works to 1800
9279,"Young, Egerton Ryerson, 1840-1909 -- Travel -- Northwest, Canadian"
9280,"United States. Army. Infantry Division, 4th"
9281,Hyla
9282,Constitutional history -- France
9283,Furniture -- History
9284,Cinchona
9285,Plants -- Early works to 1800
9286,Cyprus -- History
9287,"Patrick, Saint, 373?-463? -- Drama"
9288,United States -- Social life and customs -- 19th century
9289,Algonquian Indians -- Folklore
9290,"Kemp, Harry, 1883-1960"
9291,New York (N.Y.) -- Description and travel -- Juvenile fiction
9292,Concerti grossi
9293,Russia
9294,Assassins -- Fiction
9295,French language -- Study and teaching -- Bibliography
9296,Band music
9297,South Dakota -- Biography
9298,English language -- Orthography and spelling
9299,Musical form
9300,"Heine, Heinrich, 1797-1856"
9301,"Greuze, Jean-Baptiste, 1725-1805"
9302,"Osborne, Edward, 1530?-1591 -- Fiction"
9303,Bible -- Introductions
9304,Yucatán Peninsula -- Antiquities
9305,Temperance -- Humor
9306,"Poets, American -- Homes and haunts -- Maryland -- Cecil County"
9307,Generals -- Fiction
9308,Hungarian wit and humor
9309,Zuni Indians
9310,Operating systems (Computers)
9311,Women -- Indonesia -- Java -- Social conditions
9312,"Wales, North"
9313,Ships -- England -- Liverpool -- History
9314,Scottish Borders (Scotland) -- History
9315,"Belgium -- History -- Revolution, 1830-1839"
9316,Mayas
9317,"English poetry -- Old English, ca. 450-1100"
9318,Women -- Education -- Early works to 1800
9319,Polish fiction
9320,"Sagunto (Spain) -- History -- Siege, 219-218 B.C. -- Fiction"
9321,"Gogol, Nikolai Vasilevich, 1809-1852 -- Translations into English"
9322,English essays -- Translations into Finnish
9323,"Cid, approximately 1043-1099 -- Drama"
9324,Fiction -- Authorship -- Fiction
9325,African Americans -- Religion
9326,Frontier and pioneer life -- Texas -- Fort Worth
9327,Cornwall (England : County)
9328,Shipping -- Canada -- History
9329,Rodents
9330,"Wharton, Edith, 1862-1937 -- Travel -- Morocco"
9331,Intermediate state
9332,Klondike River Valley (Yukon) -- Gold discoveries
9333,Birds -- North America -- Congresses
9334,Women and literature -- France
9335,"Sá de Miranda, Francisco de, 1481?-1558"
9336,Prohibition -- Moral and ethical aspects
9337,Adulthood
9338,Baptism -- Biblical teaching
9339,"Rupert, Prince, Count Palatine, 1619-1682"
9340,Eye -- Diseases
9341,Manitoba -- Antiquities
9342,Gnosticism
9343,Early printed books -- France -- Bibliography
9344,Scottish Gaelic language -- Grammar
9345,"Shakespeare, William, 1564-1616 -- Illustrations"
9346,"Thoreau, Henry David, 1817-1862 -- Homes and haunts -- Massachusetts -- Walden Woods"
9347,Folklore -- Romania
9348,Women travelers -- Biography
9349,"Great Britain -- History -- Henry VII, 1485-1509"
9350,"Poe, Edgar Allan, 1809-1849"
9351,Flemish literature -- History and criticism
9352,Great Britain -- Foreign relations
9353,"Ritchie, J. Ewing (James Ewing), 1820-1898"
9354,Mothers -- Juvenile poetry
9355,Jesus Christ -- Art
9356,Birds -- Great Britain
9357,Journalists -- United States -- Biography
9358,"France -- History -- Bourbons, 1589-1789"
9359,"Calderón, Rodrigo, -1621 -- Fiction"
9360,Taoism -- Sacred books
9361,Visions -- Early works to 1800
9362,"World War, 1914-1918 -- Campaigns -- Turkey -- Gallipoli Peninsula -- Juvenile fiction"
9363,Ghosts -- England
9364,"World War, 1914-1918 -- Economic aspects -- Austria"
9365,"Bible. Old Testament -- Criticism, interpretation, etc."
9366,Self-reliance -- Juvenile fiction
9367,Women -- Diseases -- Early works to 1800
9368,Working class -- Germany -- Fiction
9369,Assaying
9370,Seashore biology -- Juvenile literature
9371,African Americans -- Suffrage
9372,"Ibsen, Henrik, 1828-1906 -- Bibliography"
9373,Folklore -- Scandinavia
9374,Shrews
9375,"Names, Personal -- English"
9376,Algeria -- History -- 1830-1962
9377,Alligators -- Juvenile fiction
9378,"Cid, approximately 1043-1099 -- Fiction"
9379,"Westminster Palace (London, England) -- Lords"
9380,Historical fiction -- Bibliography
9381,Illustrated books -- Great Britain -- Bibliography
9382,Study skills
9383,North West Mounted Police (Canada) -- Fiction
9384,"Children''s writings, American"
9385,Italy -- Social life and customs
9386,Fairies -- China
9387,Hunting -- Ethiopia
9388,Abolitionists -- United States
9389,Portuguese -- India -- Biography
9390,Dutch literature -- Translations into French
9391,Tombouctou (Mali) -- Description and travel
9392,"Sun, Bin, active 4th century B.C. -- Fiction"
9393,Bible. Exodus
9394,Natural history -- China -- Yunnan Sheng
9395,Agricultural laborers -- Russia
9396,War -- Drama
9397,Swami-Narayanis
9398,Polish people -- Poetry
9399,Dorians -- History
9400,Trials -- Great Britain
9401,Curiosity -- Juvenile fiction
9402,"Faughnan, Thomas, active 1835-1883"
9403,Soldiers -- Virginia -- Biography
9404,Publishers' catalogs -- New York (State) -- New York
9405,"Päivärinta, Pietari, 1827-1913"
9406,Agriculture -- California
9407,Tales -- India -- Bengal
9408,Denmark -- History -- 17th century -- Fiction
9409,"Gyges, King of Lydia, -approximately 648 B.C. -- Drama"
9410,"Fawcett, Henry, 1833-1884"
9411,"Mann, Heinrich, 1871-1950"
9412,Monasteries -- Fiction
9413,"Philosophy, Iranian"
9414,Siberia (Russia) -- Languages
9415,"Authors, Latin -- Correspondence"
9416,"Yser, Battle of the, Belgium, 1914"
9417,United States Sanitary Commission
9418,Americans -- Netherlands -- Fiction
9419,Revolvers
9420,Irish drama -- History and criticism
9421,"Tiberius, Emperor of Rome 42 B.C.-37 A.D. -- Fiction"
9422,San Francisco Bay (Calif.) -- Poetry
9423,Northwest Passage
9424,"Gruyère, Counts of"
9425,"Poets, English -- 14th century -- Fiction"
9426,Christian pilgrims and pilgrimages -- Poetry
9427,Sleepwalking
9428,"Great Britain -- History -- Commonwealth and Protectorate, 1649-1660 -- Sources"
9429,"Harald III Harðráði, King of Norway, 1015-1066"
9430,Pendulum
9431,Trials (Military offenses) -- Drama
9432,"Nightingale, Florence, 1820-1910"
9433,Bank of the Manhattan Company -- History
9434,"Andros, Edmund, Sir, 1637-1714"
9435,Jesus Christ -- Parables -- Juvenile poetry
9436,Beagle Expedition (1831-1836)
9437,"Rochester Cathedral (Rochester, Kent, England)"
9438,Legends -- New York (State) -- Suffolk County
9439,Postage stamps -- Gambia
9440,Airships
9441,Induction coils
9442,"Inscriptions, Runic -- Scotland -- Orkney"
9443,Mental health laws -- New Zealand
9444,Brazil -- Social life and customs -- Fiction
9445,Alsace-Lorraine question
9446,Vietnam -- Social life and customs
9447,Housewives -- Fiction
9448,Millionaires -- Juvenile fiction
9449,Heraldry
9450,France -- History -- 16th century -- Fiction
9451,Books and reading -- Great Britain -- History
9452,"United States. Army. Pennsylvania Infantry Regiment, 106th (1861-1864)"
9453,"Bible. Corinthians, 2nd, II, 17-III, 1-6 -- Sermons"
9454,Inflation (Finance) -- France -- History
9455,"World War, 1914-1918 -- Prince Edward Island -- Juvenile fiction"
9456,Proechimys
9457,United States -- Social conditions
9458,Bible -- Canon
9459,"Love, Maternal -- Fiction"
9460,Sailing ships -- Fiction
9461,"Howells, William Dean, 1837-1920 -- Childhood and youth"
9462,Women in journalism -- Juvenile fiction
9463,"Black Hawk War, 1832 -- Fiction"
9464,"Dumas, Alexandre, 1802-1870"
9465,Underground Railroad
9466,Painting -- England -- London -- Catalogs
9467,Book collectors
9468,Illinois -- Politics and government -- 18th century
9469,"Mexico -- History -- Revolution, 1910-1920 -- Fiction"
9470,Missionaries' spouses -- Burma -- Biography
9471,Parables
9472,Illegitimate children -- Fiction
9473,Courthouses -- Virginia -- Fairfax County -- History
9474,Children with mental disabilities -- Education
9475,Dressage
9476,Ether
9477,England -- Rural conditions
9478,Treasure troves
9479,Reno (Nev.)
9480,Press -- Belgium
9481,"Mirbeau, Octave, 1848-1917"
9482,Mistresses -- Fiction
9483,Rocky Mountain National Park (Colo.) -- History
9484,Ghosts -- Juvenile fiction
9485,Military law -- United States
9486,Buddhists -- Fiction
9487,Theater -- Japan
9488,Anglo-Saxons -- Early works to 1800
9489,Mentally ill -- Care -- New York (State) -- Utica
9490,Children -- Switzerland -- Juvenile literature
9491,"Burr, Aaron, 1756-1836"
9492,Child labor -- Juvenile fiction
9493,African Americans -- North Carolina -- Biography
9494,Scots -- France -- Fiction
9495,Mysteries and miracle-plays
9496,India -- History
9497,Snails -- Great Britain
9498,Minerals -- Catalogs and collections
9499,Medicine
9500,Anatomy -- Study and teaching -- England -- History -- 16th century
9501,Great Britain. Royal Navy -- Medical care -- Anecdotes
9502,Clergy -- England
9503,Hastings (England) -- Pictorial works
9504,Tatting
9505,Europeans -- Indonesia -- Fiction
9506,Ethnology -- Great Britain
9507,Dogs -- Anecdotes
9508,"Rezanov, Nikolai Petrovich, 1764-1807 -- Fiction"
9509,Indians of North America -- British Columbia
9510,"Abnormalities, Human"
9511,Hereford Cathedral
9512,Indians of Mexico -- Antiquities
9513,Mont-Saint-Michel (Abbey : France) -- Fiction
9514,Plants -- Periodicals
9515,"Songs, English -- England -- Newcastle upon Tyne"
9516,Ireland -- Social life and customs -- 18th century
9517,Socialism -- Drama
9518,Witches -- Juvenile drama
9519,"Medicine, Magic, mystic, and spagiric"
9520,Language and languages -- Early works to 1800
9521,"Chinese poetry -- Tang dynasty, 618-907"
9522,"Algebra -- Problems, exercises, etc."
9523,Antarctica -- Discovery and exploration
9524,Gamblers -- Fiction
9525,Europe -- History -- 1648-1789 -- Juvenile literature
9526,Uncle Tom (Fictitious character) -- Fiction
9527,Chinese poetry -- History and criticism
9528,Islands of the Pacific -- Fiction
9529,Theophrastus. Characters
9530,Islam -- Relations -- Christianity
9531,"Louisiana Purchase Exposition (1904 : Saint Louis, Mo.) -- New York (State)"
9532,"Crimean War, 1853-1856 -- Personal narratives"
9533,Women -- New England -- Fiction
9534,Sacraments -- Church of England
9535,"Great Britain -- History -- John, 1199-1216 -- Drama"
9536,"Seeley, John Robert, Sir, 1834-1895. The expansion of England"
9537,"Mexico -- History -- Revolution, 1910-1920 -- Juvenile fiction"
9538,Greece -- Social life and customs -- Fiction
9539,Women dressmakers -- Fiction
9540,Poor -- New York (State) -- New York
9541,Knights and knighthood -- Poetry
9542,"France. Armée -- Handbooks, manuals, etc."
9543,Wood-engraving -- Printing
9544,Finns -- Russia (Federation) -- Karelia -- Folklore
9545,Europe -- Politics and government -- 1815-1848
9546,Historiography
9547,Quaternions
9548,Burgundy (France) -- History -- Fiction
9549,"Trotter, Catharine, 1679-1749 -- Drama"
9550,Cherokee Indians
9551,Robin Hood (Legendary character) -- Drama
9552,"Gods, Greek -- Fiction"
9553,Maya language -- Grammar
9554,Rural poor -- England -- Fiction
9555,Natural history -- Oceania
9556,"Calvin, Jean, 1509-1564"
9557,Paris (France) -- History -- 1789-1799 -- Sources
9558,Inuit -- Greenland -- Fiction
9559,"Hill, C. W. (Cedric Waters), 1891-1975"
9560,Tobacco use
9561,Books and reading
9562,Legal stories
9563,"Garrick, David, 1717-1779 -- Fiction"
9564,Sahara -- Description and travel
9565,Shipwrecks -- Drama
9566,"Mary, Blessed Virgin, Saint -- Art"
9567,Islands -- Sweden -- Fiction
9568,Gifted children
9569,"Jérôme Bonaparte, King of Westphalia, 1784-1860 -- Fiction"
9570,French -- England -- History -- 18th century
9571,Southern States -- Periodicals
9572,Runaway children -- Juvenile fiction
9573,"Tabaguet, Jean Baptiste, fl. 1590"
9574,"Philippines -- History -- Philippine American War, 1899-1902 -- Regimental histories -- United States"
9575,Reporters and reporting -- Juvenile fiction
9576,New York evening journal
9577,Society of Friends -- Fiction
9578,Worcester (England) -- History
9579,"Home economics, Rural"
9580,Sicily (Italy) -- Description and travel
9581,Socialites -- New York (State) -- New York -- Biography
9582,"National characteristics, English -- Fiction"
9583,"Seven Years'' War, 1756-1763 -- Juvenile fiction"
9584,Voyages and travels -- Juvenile literature
9585,Dora Riparia (Italy)
9586,Birds -- Alaska
9587,London Fire Brigade -- Juvenile fiction
9588,"Mantegna, Andrea, 1431-1506"
9589,"Detective and mystery stories, French -- Translations into English"
9590,"Goethe, Johann Wolfgang von, 1749-1832 -- Miscellanea"
9591,"Great Britain -- History -- Angevin period, 1154-1216"
9592,Economics -- Early works to 1800
9593,"Philip, Sachem of the Wampanoags, -1676"
9594,Lincoln Highway
9595,"Ghost stories, Chinese"
9596,Loneliness -- Fiction
9597,"Estêvão, José, 1809-1862"
9598,Tales -- Ireland -- Adaptations
9599,Dutch fiction -- Translations into French
9600,Inventions -- United States
9601,Pilgrims (New Plymouth Colony) -- Juvenile fiction
9602,Ido
9603,Iban (Bornean people)
9604,"Pullman Strike, 1894"
9605,Opium -- Toxicology
9606,Blacks -- France -- Colonies
9607,Welsh literature -- 19th century
9608,Indic poetry -- Translations into German
9609,Venus (Planet) -- Fiction
9610,Appalachians (People)
9611,Memory (Philosophy) -- History
9612,Publishers' catalogs -- United States
9613,Music -- Periodicals
9614,Yoga -- Early works to 1800
9615,Hylidae -- Latin America
9616,Civil engineers -- Juvenile fiction
9617,"German language -- Middle High German, 1050-1500 -- Grammar"
9618,Revelation -- Biblical teaching
9619,Young women -- England -- Fiction
9620,Social classes -- Drama
9621,Southern States -- Social life and customs
9622,Jews -- England -- Fiction
9623,"Bible. Revelation -- Criticism, interpretation, etc."
9624,Freemasonry -- United States -- Rituals
9625,Fruit -- Diseases and pests
9626,"Philippines -- History -- Philippine American War, 1899-1902 -- Fiction"
9627,"Knox, Thomas Wallace, 1835-1896"
9628,Slavery -- Washington (D.C.)
9629,Mound-builders
9630,Turkeys -- Juvenile fiction
9631,Libraries -- Great Britain
9632,"Educational assistance, American -- Philippines"
9633,"Tagore, Rabindranath, 1861-1941"
9634,"Wellington, Arthur Wellesley, Duke of, 1769-1852 -- Military leadership"
9635,Industries
9636,Comparative literature -- Hebrew and Assyro-Babylonian
9637,Orthodox Eastern Church
9638,"Cheesemaking -- Netherlands -- Handbooks, manuals, etc."
9639,Saskatchewan -- Fiction
9640,New York (N.Y.) -- History -- 1865-1898 -- Juvenile fiction
9641,"Erotic literature, English"
9642,United States -- Emigration and immigration
9643,Caricatures and cartoons -- United States
9644,"Civilization, Modern"
9645,Floriculture -- Periodicals
9646,Violin
9647,Harpsichord -- History
9648,Literature -- Translations into Italian
9649,Parapsychology -- Investigation
9650,Housing -- New York (State) -- New York -- Anecdotes
9651,Cattle
9652,Rapid dominance (Military science)
9653,Lumbering -- Washington (State)
9654,Enema
9655,Llangollen (Wales)
9656,Fairy tales -- Wales
9657,"Millet, Jean François, 1814-1875"
9658,Shipping bounties and subsidies
9659,"Missions, Spanish -- California"
9660,"Boufflers, Marie Françoise Catherine de Beauvau, marquise de, 1711-1786"
9661,Hudson's Bay Company
9662,Moriaen -- Romances
9663,"Mexico -- History -- Conquest, 1519-1540 -- Juvenile literature"
9664,Solomon Islands
9665,Central America -- Juvenile fiction
9666,Conscience -- Religious aspects -- Fiction
9667,"Tales, Tamil"
9668,Flight -- Juvenile fiction
9669,Witchcraft -- History
9670,Household employees -- Drama
9671,Youth -- Conduct of life -- Fiction
9672,"Campbell, Archibald, 1787- -- Travel"
9673,French language -- Terms and phrases
9674,Bible -- Illustrations
9675,Immortality (Philosophy) -- Early works to 1800
9676,Victoria -- Fiction
9677,Bible and science
9678,Portraits -- Fiction
9679,Flanders -- Description and travel
9680,Gynecology -- Bibliography
9681,Great Britain. Army. Infantry. 6th Regiment (Royal 1st Warwickshire)
9682,Nieces -- Juvenile fiction
9683,Families
9684,Impostors and imposture -- Juvenile fiction
9685,"Butler, Eleanor, Lady, 1738 or 9-1829"
9686,"Campanella, Tommaso, 1568-1639"
9687,Diatoms -- Pennsylvania -- Philadelphia
9688,Conscience
9689,"Art, Italian"
9690,"Marguerite, Queen, consort of Henry IV, King of France, 1553-1615 -- Fiction"
9691,"Otis, James, 1725-1783"
9692,Book of Mormon stories
9693,Morris dance
9694,Guinea (Region) -- Discovery and exploration -- Early works to 1800
9695,Ducklings -- Juvenile fiction
9696,Hamlet (Legendary character) -- Drama
9697,Algonquian Indians -- Legends
9698,Ireland -- Politics and government -- 1901-1910
9699,"Tolstaia, S. A. (Sofia Andreevna), 1844-1919"
9700,Rocks -- Collection and preservation -- Juvenile literature
9701,Romanticism -- Great Britain
9702,"Cooking, American -- Juvenile literature"
9703,British -- Belgium -- Fiction
9704,Humanities -- Periodicals
9705,Tuskegee Institute
9706,Farm life -- Sweden -- Fiction
9707,New England -- Biography
9708,Bible. Acts -- Commentaries
9709,Kamchatka Peninsula (Russia) -- Description and travel
9710,Russia -- Social life and customs -- 1533-1917
9711,Rome -- Historiography
9712,Salvation Army -- Sermons
9713,Siksika Indians
9714,Trucking
9715,Powhatan Indians -- Biography
9716,"Geography -- Handbooks, manuals, etc."
9717,"Songs, Latin (Medieval and modern) -- Translations into English"
9718,"Holm, Carl Johan, 1781-1867"
9719,Nahuatl-Spanish dialect -- Texts
9720,Physical geography -- Philippines
